environment,method,seed,collision,min_clearance,progress
Oncoming,Base,3738707578,0,1.589340,0.9666
Oncoming,Base,3738707579,1,0.292585,0.9611
Oncoming,Base,3738707580,1,0.631951,0.9611
Oncoming,Base,3738707581,0,1.114216,0.9556
Oncoming,Base,3738707582,0,0.855451,0.9611
Oncoming,Base,3738707583,1,0.403886,0.9611
Oncoming,Base,3738707584,0,1.434529,0.9666
Oncoming,Base,3738707585,0,1.723682,0.9611
Oncoming,Base,3738707586,0,1.937807,0.9501
Oncoming,Base,3738707587,1,0.631173,0.9611
Oncoming,Base,3738707588,0,1.022061,0.9666
Oncoming,Base,3738707589,1,0.387957,0.9556
Oncoming,Base,3738707590,1,0.543396,0.9611
Oncoming,Base,3738707591,1,0.192583,0.9611
Oncoming,Base,3738707592,1,0.682726,0.9611
Oncoming,Base,3738707593,1,0.495726,0.9611
Oncoming,Base,3738707594,1,0.163654,0.9611
Oncoming,Base,3738707595,1,0.498093,0.9611
Oncoming,Base,3738707596,1,0.350421,0.9611
Oncoming,Base,3738707597,1,0.571029,0.9611
Oncoming,Base,3738707598,1,0.448965,0.9611
Oncoming,Base,3738707599,0,1.045642,0.9611
Oncoming,Base,3738707600,1,0.818098,0.9611
Oncoming,Base,3738707601,0,0.892380,0.9611
Oncoming,Base,3738707602,1,0.362651,0.9611
Oncoming,Base,3738707603,1,0.664004,0.9611
Oncoming,Base,3738707604,1,0.479587,0.9611
Oncoming,Base,3738707605,1,0.694220,0.9611
Oncoming,Base,3738707606,1,0.142671,0.9611
Oncoming,Base,3738707607,1,0.686677,0.9611
Oncoming,Base,3738707608,0,1.901331,0.9666
Oncoming,Base,3738707609,1,0.358485,0.9611
Oncoming,Base,3738707610,1,0.396806,0.9611
Oncoming,Base,3738707611,1,0.115951,0.9611
Oncoming,Base,3738707612,1,0.355358,0.9556
Oncoming,Base,3738707613,1,0.173765,0.9611
Oncoming,Base,3738707614,1,0.236021,0.9611
Oncoming,Base,3738707615,1,0.733126,0.9611
Oncoming,Base,3738707616,1,0.503369,0.9501
Oncoming,Base,3738707617,1,0.815294,0.9611
Oncoming,Base,3738707618,0,1.028520,0.9611
Oncoming,Base,3738707619,1,0.186287,0.9611
Oncoming,Base,3738707620,1,0.256414,0.9611
Oncoming,Base,3738707621,1,0.335781,0.9611
Oncoming,Base,3738707622,1,0.299477,0.9611
Oncoming,Base,3738707623,1,0.187416,0.9611
Oncoming,Base,3738707624,1,0.594065,0.9611
Oncoming,Base,3738707625,0,1.774342,0.5416
Oncoming,Base,3738707626,1,0.243077,0.9611
Oncoming,Base,3738707627,0,1.044017,0.9501
Oncoming,Base,3738707628,1,0.138208,0.9611
Oncoming,Base,3738707629,0,0.862078,0.9666
Oncoming,Base,3738707630,1,0.466535,0.9611
Oncoming,Base,3738707631,1,0.282559,0.9611
Oncoming,Base,3738707632,1,0.255542,0.9611
Oncoming,Base,3738707633,1,0.597510,0.9611
Oncoming,Base,3738707634,1,0.365648,0.9611
Oncoming,Base,3738707635,1,0.407625,0.9611
Oncoming,Base,3738707636,1,0.645996,0.9611
Oncoming,Base,3738707637,1,0.427618,0.9611
Oncoming,Base,3738707638,0,0.876126,0.9611
Oncoming,Base,3738707639,1,0.269365,0.9611
Oncoming,Base,3738707640,1,0.227896,0.9611
Oncoming,Base,3738707641,1,0.707492,0.9611
Oncoming,Base,3738707642,0,1.112586,0.5471
Oncoming,Base,3738707643,1,0.410494,0.9611
Oncoming,Base,3738707644,1,0.343650,0.9611
Oncoming,Base,3738707645,1,0.690936,0.9611
Oncoming,Base,3738707646,0,0.909536,0.9611
Oncoming,Base,3738707647,1,0.384722,0.9611
Oncoming,Base,3738707648,1,0.675156,0.9611
Oncoming,Base,3738707649,1,0.214051,0.9611
Oncoming,Base,3738707650,1,0.618656,0.9611
Oncoming,Base,3738707651,1,0.515266,0.9611
Oncoming,Base,3738707652,1,0.680092,0.9556
Oncoming,Base,3738707653,1,0.423065,0.5471
Oncoming,Base,3738707654,1,0.614846,0.9611
Oncoming,Base,3738707655,1,0.408636,0.9611
Oncoming,Base,3738707656,0,0.929310,0.9611
Oncoming,Base,3738707657,1,0.732499,0.9611
Oncoming,Base,3738707658,0,0.988352,0.9611
Oncoming,Base,3738707659,1,0.154357,0.9611
Oncoming,Base,3738707660,1,0.374008,0.9611
Oncoming,Base,3738707661,1,0.603574,0.9611
Oncoming,Base,3738707662,0,0.915030,0.9611
Oncoming,Base,3738707663,1,0.373445,0.9611
Oncoming,Base,3738707664,1,0.441880,0.9611
Oncoming,Base,3738707665,1,0.251959,0.9611
Oncoming,Base,3738707666,1,0.377395,0.9611
Oncoming,Base,3738707667,0,1.049535,0.9611
Oncoming,Base,3738707668,1,0.142901,0.9611
Oncoming,Base,3738707669,1,0.354176,0.9611
Oncoming,Base,3738707670,1,0.251195,0.9611
Oncoming,Base,3738707671,1,0.548586,0.9611
Oncoming,Base,3738707672,1,0.362224,0.9611
Oncoming,Base,3738707673,1,0.353816,0.9611
Oncoming,Base,3738707674,0,1.745157,0.9666
Oncoming,Base,3738707675,1,0.499497,0.9611
Oncoming,Base,3738707676,0,1.788245,0.9611
Oncoming,Base,3738707677,1,0.692567,0.9611
Oncoming,Base,3738707678,1,0.596243,0.9611
Oncoming,Base,3738707679,0,1.905009,0.5471
Oncoming,Base,3738707680,1,0.494270,0.9611
Oncoming,Base,3738707681,1,0.368011,0.9611
Oncoming,Base,3738707682,0,1.188969,0.9611
Oncoming,Base,3738707683,1,0.544108,0.9611
Oncoming,Base,3738707684,1,0.636529,0.9611
Oncoming,Base,3738707685,1,0.400020,0.9611
Oncoming,Base,3738707686,0,1.458793,0.5471
Oncoming,Base,3738707687,1,0.423381,0.9556
Oncoming,Base,3738707688,1,0.695903,0.9611
Oncoming,Base,3738707689,1,0.406258,0.9611
Oncoming,Base,3738707690,1,0.563226,0.9556
Oncoming,Base,3738707691,1,0.557589,0.9611
Oncoming,Base,3738707692,1,0.341288,0.9611
Oncoming,Base,3738707693,1,0.787186,0.9556
Oncoming,Base,3738707694,1,0.350710,0.9611
Oncoming,Base,3738707695,1,0.499983,0.9611
Oncoming,Base,3738707696,1,0.120390,0.9611
Oncoming,Base,3738707697,1,0.329842,0.9611
Oncoming,Base,3738707698,1,0.704740,0.9611
Oncoming,Base,3738707699,1,0.101212,0.9611
Oncoming,Base,3738707700,1,0.426014,0.9611
Oncoming,Base,3738707701,1,0.621625,0.9611
Oncoming,Base,3738707702,0,1.433111,0.9501
Oncoming,Base,3738707703,1,0.272665,0.9611
Oncoming,Base,3738707704,0,1.068450,0.9611
Oncoming,Base,3738707705,1,0.073671,0.9611
Oncoming,Base,3738707706,1,0.361429,0.9611
Oncoming,Base,3738707707,1,0.577021,0.9611
Oncoming,Base,3738707708,1,0.319211,0.9611
Oncoming,Base,3738707709,0,1.625494,0.5471
Oncoming,Base,3738707710,1,0.622023,0.9611
Oncoming,Base,3738707711,0,2.078959,0.9611
Oncoming,Base,3738707712,1,0.559485,0.9611
Oncoming,Base,3738707713,0,0.883695,0.9611
Oncoming,Base,3738707714,1,0.542387,0.9501
Oncoming,Base,3738707715,1,0.401412,0.9611
Oncoming,Base,3738707716,0,1.250507,0.9611
Oncoming,Base,3738707717,0,1.362458,0.9611
Oncoming,Base,3738707718,1,0.376401,0.9611
Oncoming,Base,3738707719,1,0.412725,0.9611
Oncoming,Base,3738707720,0,1.109158,0.5471
Oncoming,Base,3738707721,1,0.307892,0.9556
Oncoming,Base,3738707722,0,1.398868,0.9501
Oncoming,Base,3738707723,1,0.474828,0.9611
Oncoming,Base,3738707724,0,1.764869,0.9556
Oncoming,Base,3738707725,0,1.460033,0.5306
Oncoming,Base,3738707726,1,0.181065,0.9611
Oncoming,Base,3738707727,1,0.494771,0.9611
Oncoming,Base,3738707728,1,0.588500,0.9611
Oncoming,Base,3738707729,1,0.382932,0.9611
Oncoming,Base,3738707730,1,0.246314,0.9611
Oncoming,Base,3738707731,0,1.378501,0.9556
Oncoming,Base,3738707732,1,0.542779,0.9611
Oncoming,Base,3738707733,1,0.519831,0.9611
Oncoming,Base,3738707734,1,0.731159,0.9611
Oncoming,Base,3738707735,1,0.727572,0.9611
Oncoming,Base,3738707736,1,0.843276,0.9611
Oncoming,Base,3738707737,1,0.473604,0.9611
Oncoming,Base,3738707738,1,0.471250,0.9611
Oncoming,Base,3738707739,0,1.428997,0.9556
Oncoming,Base,3738707740,1,0.083260,0.9611
Oncoming,Base,3738707741,0,2.251184,0.5690
Oncoming,Base,3738707742,1,0.678671,0.9611
Oncoming,Base,3738707743,0,1.073535,0.9611
Oncoming,Base,3738707744,1,0.470791,0.9611
Oncoming,Base,3738707745,1,0.747968,0.9611
Oncoming,Base,3738707746,1,0.448187,0.9611
Oncoming,Base,3738707747,1,0.391398,0.9501
Oncoming,Base,3738707748,1,0.287390,0.9611
Oncoming,Base,3738707749,1,0.799390,0.9611
Oncoming,Base,3738707750,1,0.685255,0.9556
Oncoming,Base,3738707751,0,1.669096,0.5526
Oncoming,Base,3738707752,0,1.427989,0.9611
Oncoming,Base,3738707753,1,0.706552,0.9611
Oncoming,Base,3738707754,1,0.203716,0.9611
Oncoming,Base,3738707755,1,0.657973,0.9611
Oncoming,Base,3738707756,1,0.777188,0.9611
Oncoming,Base,3738707757,1,0.354806,0.9611
Oncoming,Base,3738707758,1,0.373962,0.9611
Oncoming,Base,3738707759,1,0.435785,0.9611
Oncoming,Base,3738707760,0,1.628542,0.9611
Oncoming,Base,3738707761,1,0.841318,0.9611
Oncoming,Base,3738707762,0,1.168522,0.5306
Oncoming,Base,3738707763,1,0.596298,0.9611
Oncoming,Base,3738707764,0,0.938140,0.5471
Oncoming,Base,3738707765,1,0.551799,0.9611
Oncoming,Base,3738707766,0,1.235517,0.9611
Oncoming,Base,3738707767,1,0.374110,0.9611
Oncoming,Base,3738707768,0,1.569842,0.9501
Oncoming,Base,3738707769,1,0.507954,0.9611
Oncoming,Base,3738707770,0,1.303711,0.9556
Oncoming,Base,3738707771,0,1.192530,0.9611
Oncoming,Base,3738707772,1,0.234709,0.9611
Oncoming,Base,3738707773,1,0.593196,0.9611
Oncoming,Base,3738707774,0,1.974490,0.9556
Oncoming,Base,3738707775,1,0.414969,0.9611
Oncoming,Base,3738707776,0,1.110258,0.9556
Oncoming,Base,3738707777,1,0.733102,0.9611
Oncoming,Base,3738707778,1,0.352316,0.9611
Oncoming,Base,3738707779,1,0.439982,0.9611
Oncoming,Base,3738707780,1,0.614927,0.9611
Oncoming,Base,3738707781,1,0.598290,0.9611
Oncoming,Base,3738707782,1,0.455532,0.5471
Oncoming,Base,3738707783,1,0.460833,0.9611
Oncoming,Base,3738707784,1,0.332991,0.9611
Oncoming,Base,3738707785,1,0.366449,0.9611
Oncoming,Base,3738707786,1,0.561189,0.9611
Oncoming,Base,3738707787,1,0.399028,0.9611
Oncoming,Base,3738707788,1,0.181598,0.9611
Oncoming,Base,3738707789,1,0.566060,0.9611
Oncoming,Base,3738707790,0,1.135753,0.5416
Oncoming,Base,3738707791,1,0.765841,0.9611
Oncoming,Base,3738707792,0,1.039494,0.9611
Oncoming,Base,3738707793,1,0.681992,0.9611
Oncoming,Base,3738707794,1,0.491247,0.5416
Oncoming,Base,3738707795,1,0.493198,0.9611
Oncoming,Base,3738707796,0,1.866022,0.9501
Oncoming,Base,3738707797,1,0.527584,0.9611
Oncoming,Base,3738707798,1,0.495679,0.9611
Oncoming,Base,3738707799,1,0.306311,0.9611
Oncoming,Base,3738707800,1,0.383280,0.9611
Oncoming,Base,3738707801,0,1.938193,0.9611
Oncoming,Base,3738707802,1,0.597944,0.9611
Oncoming,Base,3738707803,1,0.551902,0.9611
Oncoming,Base,3738707804,1,0.162378,0.9611
Oncoming,Base,3738707805,1,0.614260,0.9611
Oncoming,Base,3738707806,0,0.881123,0.9611
Oncoming,Base,3738707807,1,0.468261,0.9611
Oncoming,Base,3738707808,0,1.982512,0.9666
Oncoming,Base,3738707809,1,0.446791,0.9611
Oncoming,Base,3738707810,1,0.342539,0.9611
Oncoming,Base,3738707811,1,0.576504,0.9611
Oncoming,Base,3738707812,1,0.762271,0.9611
Oncoming,Base,3738707813,1,0.198423,0.9611
Oncoming,Base,3738707814,0,1.266082,0.9611
Oncoming,Base,3738707815,1,0.297435,0.9611
Oncoming,Base,3738707816,1,0.547339,0.9556
Oncoming,Base,3738707817,0,1.814256,0.9666
Oncoming,Base,3738707818,1,0.446256,0.9611
Oncoming,Base,3738707819,0,1.923694,0.5416
Oncoming,Base,3738707820,1,0.412001,0.9611
Oncoming,Base,3738707821,0,1.749291,0.9666
Oncoming,Base,3738707822,0,0.931250,0.9611
Oncoming,Base,3738707823,1,0.660080,0.9611
Oncoming,Base,3738707824,0,1.358579,0.9556
Oncoming,Base,3738707825,0,0.909621,0.9611
Oncoming,Base,3738707826,0,1.306922,0.9666
Oncoming,Base,3738707827,1,0.533928,0.9611
Oncoming,Base,3738707828,1,0.595858,0.9611
Oncoming,Base,3738707829,1,0.398520,0.9611
Oncoming,Base,3738707830,1,0.472857,0.9611
Oncoming,Base,3738707831,1,0.372019,0.9556
Oncoming,Base,3738707832,1,0.803522,0.9611
Oncoming,Base,3738707833,1,0.822259,0.5416
Oncoming,Base,3738707834,1,0.586766,0.9611
Oncoming,Base,3738707835,1,0.498235,0.9611
Oncoming,Base,3738707836,0,2.023253,0.9666
Oncoming,Base,3738707837,0,0.867678,0.9611
Oncoming,Base,3738707838,0,0.942570,0.9611
Oncoming,Base,3738707839,0,1.514793,0.9666
Oncoming,Base,3738707840,1,0.283350,0.9611
Oncoming,Base,3738707841,1,0.287968,0.9611
Oncoming,Base,3738707842,1,0.474734,0.9611
Oncoming,Base,3738707843,0,1.628880,0.9611
Oncoming,Base,3738707844,1,0.431005,0.9611
Oncoming,Base,3738707845,1,0.154902,0.9556
Oncoming,Base,3738707846,1,0.369261,0.9611
Oncoming,Base,3738707847,1,0.393380,0.9611
Oncoming,Base,3738707848,0,1.051650,0.9611
Oncoming,Base,3738707849,0,0.889391,0.9611
Oncoming,Base,3738707850,0,1.562295,0.5416
Oncoming,Base,3738707851,1,0.377013,0.9611
Oncoming,Base,3738707852,0,1.468885,0.5471
Oncoming,Base,3738707853,1,0.561540,0.9611
Oncoming,Base,3738707854,1,0.301011,0.9611
Oncoming,Base,3738707855,1,0.402653,0.9611
Oncoming,Base,3738707856,1,0.440235,0.9611
Oncoming,Base,3738707857,1,0.294705,0.9611
Oncoming,Base,3738707858,1,0.307230,0.9611
Oncoming,Base,3738707859,1,0.656553,0.9611
Oncoming,Base,3738707860,0,0.912999,0.9556
Oncoming,Base,3738707861,0,0.886557,0.9611
Oncoming,Base,3738707862,1,0.376452,0.9611
Oncoming,Base,3738707863,0,0.856656,0.9611
Oncoming,Base,3738707864,0,1.398893,0.9501
Oncoming,Base,3738707865,1,0.452781,0.9611
Oncoming,Base,3738707866,1,0.044522,0.9611
Oncoming,Base,3738707867,1,0.200599,0.9611
Oncoming,Base,3738707868,0,0.912245,0.9556
Oncoming,Base,3738707869,1,0.761906,0.9611
Oncoming,Base,3738707870,1,0.317480,0.9611
Oncoming,Base,3738707871,1,0.780739,0.9611
Oncoming,Base,3738707872,0,1.809526,0.5471
Oncoming,Base,3738707873,1,0.700536,0.9556
Oncoming,Base,3738707874,1,0.558452,0.9611
Oncoming,Base,3738707875,1,0.678229,0.9611
Oncoming,Base,3738707876,1,0.343423,0.9611
Oncoming,Base,3738707877,1,0.417809,0.9611
Oncoming,Base,3738707878,1,0.537331,0.9611
Oncoming,Base,3738707879,0,1.341833,0.9611
Oncoming,Base,3738707880,1,0.340149,0.9611
Oncoming,Base,3738707881,1,0.340065,0.9611
Oncoming,Base,3738707882,1,0.413168,0.9611
Oncoming,Base,3738707883,0,2.127102,0.5744
Oncoming,Base,3738707884,1,0.190101,0.9611
Oncoming,Base,3738707885,1,0.170428,0.9611
Oncoming,Base,3738707886,1,0.685659,0.9611
Oncoming,Base,3738707887,1,0.204166,0.9611
Oncoming,Base,3738707888,0,1.842144,0.9666
Oncoming,Base,3738707889,1,0.648087,0.9556
Oncoming,Base,3738707890,0,0.938856,0.9611
Oncoming,Base,3738707891,1,0.383655,0.9611
Oncoming,Base,3738707892,0,1.293537,0.5471
Oncoming,Base,3738707893,1,0.468146,0.9611
Oncoming,Base,3738707894,1,0.521009,0.9611
Oncoming,Base,3738707895,1,0.593840,0.9611
Oncoming,Base,3738707896,1,0.441695,0.9611
Oncoming,Base,3738707897,1,0.356092,0.9501
Oncoming,Base,3738707898,0,1.271065,0.9666
Oncoming,Base,3738707899,0,0.867870,0.9611
Oncoming,Base,3738707900,0,1.009418,0.9611
Oncoming,Base,3738707901,1,0.502612,0.9611
Oncoming,Base,3738707902,0,1.074229,0.9666
Oncoming,Base,3738707903,1,0.390824,0.9611
Oncoming,Base,3738707904,1,0.267703,0.9611
Oncoming,Base,3738707905,1,0.482624,0.9611
Oncoming,Base,3738707906,1,0.197759,0.9611
Oncoming,Base,3738707907,0,1.164223,0.5416
Oncoming,Base,3738707908,1,0.326117,0.9611
Oncoming,Base,3738707909,1,0.662098,0.9556
Oncoming,Base,3738707910,1,0.526091,0.9611
Oncoming,Base,3738707911,0,0.919304,0.9611
Oncoming,Base,3738707912,1,0.516461,0.9611
Oncoming,Base,3738707913,0,0.870844,0.9611
Oncoming,Base,3738707914,0,0.925599,0.9611
Oncoming,Base,3738707915,1,0.340049,0.9611
Oncoming,Base,3738707916,1,0.515731,0.9611
Oncoming,Base,3738707917,1,0.541799,0.9611
Oncoming,Base,3738707918,1,0.449991,0.9611
Oncoming,Base,3738707919,1,0.419309,0.9611
Oncoming,Base,3738707920,1,0.356086,0.9611
Oncoming,Base,3738707921,0,1.015378,0.5471
Oncoming,Base,3738707922,1,0.485142,0.9611
Oncoming,Base,3738707923,1,0.829887,0.5306
Oncoming,Base,3738707924,0,1.857812,0.9666
Oncoming,Base,3738707925,0,2.168709,0.9611
Oncoming,Base,3738707926,1,0.251073,0.9611
Oncoming,Base,3738707927,0,0.870010,0.9611
Oncoming,Base,3738707928,0,1.298921,0.9611
Oncoming,Base,3738707929,1,0.487938,0.9556
Oncoming,Base,3738707930,1,0.186518,0.9611
Oncoming,Base,3738707931,0,1.098537,0.5416
Oncoming,Base,3738707932,1,0.216918,0.9611
Oncoming,Base,3738707933,1,0.431212,0.9611
Oncoming,Base,3738707934,1,0.319739,0.9611
Oncoming,Base,3738707935,1,0.531414,0.5361
Oncoming,Base,3738707936,1,0.835109,0.9611
Oncoming,Base,3738707937,1,0.544961,0.9611
Oncoming,Base,3738707938,0,0.977485,0.9556
Oncoming,Base,3738707939,1,0.646887,0.9611
Oncoming,Base,3738707940,1,0.056193,0.9556
Oncoming,Base,3738707941,1,0.424881,0.9611
Oncoming,Base,3738707942,1,0.793292,0.9611
Oncoming,Base,3738707943,1,0.647454,0.9611
Oncoming,Base,3738707944,1,0.725710,0.9611
Oncoming,Base,3738707945,0,0.857468,0.9501
Oncoming,Base,3738707946,1,0.448447,0.9611
Oncoming,Base,3738707947,1,0.400949,0.9611
Oncoming,Base,3738707948,0,1.392300,0.9501
Oncoming,Base,3738707949,1,0.487478,0.9611
Oncoming,Base,3738707950,0,1.541438,0.5471
Oncoming,Base,3738707951,0,1.144523,0.9611
Oncoming,Base,3738707952,1,0.512165,0.9556
Oncoming,Base,3738707953,1,0.367552,0.9611
Oncoming,Base,3738707954,0,1.225135,0.5361
Oncoming,Base,3738707955,1,0.371758,0.9611
Oncoming,Base,3738707956,1,0.389462,0.9611
Oncoming,Base,3738707957,0,1.600286,0.9666
Oncoming,Base,3738707958,1,0.369648,0.9611
Oncoming,Base,3738707959,1,0.450404,0.9611
Oncoming,Base,3738707960,1,0.447133,0.9611
Oncoming,Base,3738707961,0,1.534087,0.9501
Oncoming,Base,3738707962,0,2.208543,0.5416
Oncoming,Base,3738707963,1,0.184842,0.9611
Oncoming,Base,3738707964,1,0.286619,0.9611
Oncoming,Base,3738707965,1,0.418310,0.9611
Oncoming,Base,3738707966,1,0.139153,0.9611
Oncoming,Base,3738707967,1,0.783657,0.9611
Oncoming,Base,3738707968,1,0.668129,0.9611
Oncoming,Base,3738707969,1,0.569527,0.9611
Oncoming,Base,3738707970,1,0.117071,0.9611
Oncoming,Base,3738707971,1,0.595932,0.9611
Oncoming,Base,3738707972,1,0.179109,0.9611
Oncoming,Base,3738707973,0,1.523024,0.9666
Oncoming,Base,3738707974,1,0.483028,0.9611
Oncoming,Base,3738707975,1,0.414864,0.9611
Oncoming,Base,3738707976,1,0.779086,0.9611
Oncoming,Base,3738707977,0,1.671230,0.5798
Oncoming,Base,3738707978,1,0.117412,0.9611
Oncoming,Base,3738707979,1,0.704967,0.9611
Oncoming,Base,3738707980,1,0.413132,0.9611
Oncoming,Base,3738707981,1,0.330975,0.9611
Oncoming,Base,3738707982,1,0.295298,0.9611
Oncoming,Base,3738707983,1,0.434972,0.9611
Oncoming,Base,3738707984,1,0.317848,0.9611
Oncoming,Base,3738707985,1,0.408939,0.9611
Oncoming,Base,3738707986,1,0.532023,0.9611
Oncoming,Base,3738707987,0,0.885909,0.9611
Oncoming,Base,3738707988,1,0.660717,0.9611
Oncoming,Base,3738707989,1,0.179202,0.9611
Oncoming,Base,3738707990,1,0.271662,0.9611
Oncoming,Base,3738707991,1,0.439544,0.9611
Oncoming,Base,3738707992,1,0.262297,0.9611
Oncoming,Base,3738707993,1,0.687047,0.9611
Oncoming,Base,3738707994,1,0.378627,0.9611
Oncoming,Base,3738707995,1,0.827030,0.9611
Oncoming,Base,3738707996,1,0.557788,0.9611
Oncoming,Base,3738707997,0,1.764795,0.9611
Oncoming,Base,3738707998,1,0.476971,0.9611
Oncoming,Base,3738707999,1,0.380078,0.9611
Oncoming,Base,3738708000,1,0.635666,0.9611
Oncoming,Base,3738708001,0,1.731482,0.5416
Oncoming,Base,3738708002,1,0.340551,0.9611
Oncoming,Base,3738708003,1,0.442602,0.9611
Oncoming,Base,3738708004,1,0.837213,0.9611
Oncoming,Base,3738708005,1,0.759538,0.9501
Oncoming,Base,3738708006,1,0.328807,0.9611
Oncoming,Base,3738708007,1,0.675538,0.5744
Oncoming,Base,3738708008,0,1.041422,0.9501
Oncoming,Base,3738708009,1,0.449013,0.9611
Oncoming,Base,3738708010,1,0.322430,0.9611
Oncoming,Base,3738708011,1,0.488262,0.9611
Oncoming,Base,3738708012,1,0.411424,0.9501
Oncoming,Base,3738708013,1,0.340632,0.9611
Oncoming,Base,3738708014,1,0.487142,0.9611
Oncoming,Base,3738708015,1,0.351931,0.9611
Oncoming,Base,3738708016,1,0.724440,0.9611
Oncoming,Base,3738708017,1,0.261846,0.9611
Oncoming,Base,3738708018,1,0.397536,0.9611
Oncoming,Base,3738708019,0,1.261980,0.9611
Oncoming,Base,3738708020,1,0.575095,0.9611
Oncoming,Base,3738708021,1,0.227396,0.9611
Oncoming,Base,3738708022,1,0.534424,0.9611
Oncoming,Base,3738708023,1,0.228256,0.9611
Oncoming,Base,3738708024,1,0.635721,0.9611
Oncoming,Base,3738708025,1,0.723669,0.9611
Oncoming,Base,3738708026,1,0.532893,0.9611
Oncoming,Base,3738708027,1,0.333403,0.9611
Oncoming,Base,3738708028,1,0.424892,0.9611
Oncoming,Base,3738708029,1,0.338411,0.9611
Oncoming,Base,3738708030,1,0.665610,0.9611
Oncoming,Base,3738708031,1,0.768200,0.9611
Oncoming,Base,3738708032,1,0.467171,0.9611
Oncoming,Base,3738708033,1,0.663060,0.9501
Oncoming,Base,3738708034,0,1.479757,0.9666
Oncoming,Base,3738708035,1,0.498271,0.9611
Oncoming,Base,3738708036,1,0.317555,0.9611
Oncoming,Base,3738708037,1,0.554981,0.9556
Oncoming,Base,3738708038,1,0.424875,0.9611
Oncoming,Base,3738708039,0,1.091657,0.9501
Oncoming,Base,3738708040,1,0.315510,0.9611
Oncoming,Base,3738708041,1,0.268470,0.9611
Oncoming,Base,3738708042,1,0.366302,0.9611
Oncoming,Base,3738708043,0,1.182899,0.9611
Oncoming,Base,3738708044,1,0.483446,0.9611
Oncoming,Base,3738708045,1,0.753673,0.9611
Oncoming,Base,3738708046,1,0.211163,0.9611
Oncoming,Base,3738708047,1,0.274758,0.9611
Oncoming,Base,3738708048,1,0.566213,0.9611
Oncoming,Base,3738708049,0,1.364041,0.9611
Oncoming,Base,3738708050,1,0.513729,0.9556
Oncoming,Base,3738708051,1,0.143645,0.9611
Oncoming,Base,3738708052,1,0.373602,0.9611
Oncoming,Base,3738708053,0,0.881090,0.9611
Oncoming,Base,3738708054,1,0.421302,0.9611
Oncoming,Base,3738708055,1,0.068550,0.9611
Oncoming,Base,3738708056,1,0.311975,0.9611
Oncoming,Base,3738708057,1,0.498029,0.9611
Oncoming,Base,3738708058,1,0.393672,0.9611
Oncoming,Base,3738708059,1,0.247047,0.9611
Oncoming,Base,3738708060,0,0.869283,0.9611
Oncoming,Base,3738708061,0,1.516866,0.9666
Oncoming,Base,3738708062,0,1.206824,0.9501
Oncoming,Base,3738708063,1,0.441384,0.9611
Oncoming,Base,3738708064,0,2.095071,0.5416
Oncoming,Base,3738708065,1,0.704004,0.9611
Oncoming,Base,3738708066,1,0.453799,0.9556
Oncoming,Base,3738708067,1,0.710923,0.9611
Oncoming,Base,3738708068,1,0.218577,0.9611
Oncoming,Base,3738708069,1,0.186542,0.9611
Oncoming,Base,3738708070,1,0.485181,0.9611
Oncoming,Base,3738708071,1,0.843001,0.9611
Oncoming,Base,3738708072,1,0.525702,0.9611
Oncoming,Base,3738708073,1,0.674158,0.9611
Oncoming,Base,3738708074,1,0.622614,0.9611
Oncoming,Base,3738708075,1,0.677250,0.5416
Oncoming,Base,3738708076,1,0.396272,0.9556
Oncoming,Base,3738708077,1,0.353581,0.9611
Oncoming,Base,3738708078,0,1.627599,0.9501
Oncoming,Base,3738708079,1,0.681903,0.9611
Oncoming,Base,3738708080,0,1.032011,0.5744
Oncoming,Base,3738708081,1,0.333781,0.9611
Oncoming,Base,3738708082,1,0.680687,0.9611
Oncoming,Base,3738708083,1,0.404749,0.9611
Oncoming,Base,3738708084,1,0.742245,0.9611
Oncoming,Base,3738708085,1,0.645945,0.9611
Oncoming,Base,3738708086,1,0.492739,0.9611
Oncoming,Base,3738708087,1,0.504833,0.9611
