scenario,method,seed,collision,min_clearance,progress
Oncoming-default,WDRO-inject-K1,4279081932,0,1.409399,0.9611
Oncoming-default,WDRO-inject-K1,4279081933,0,1.063191,0.9611
Oncoming-default,WDRO-inject-K1,4279081934,1,0.580236,0.9556
Oncoming-default,WDRO-inject-K1,4279081935,0,0.990882,0.9611
Oncoming-default,WDRO-inject-K1,4279081936,0,1.119304,0.9501
Oncoming-default,WDRO-inject-K1,4279081937,0,1.095928,0.9501
Oncoming-default,WDRO-inject-K1,4279081938,0,1.009850,0.9556
Oncoming-default,WDRO-inject-K1,4279081939,0,1.125881,0.9556
Oncoming-default,WDRO-inject-K1,4279081940,0,1.249703,0.9611
Oncoming-default,WDRO-inject-K1,4279081941,0,1.035831,0.9501
Oncoming-default,WDRO-inject-K1,4279081942,0,1.093857,0.9556
Oncoming-default,WDRO-inject-K1,4279081943,0,1.179856,0.9501
Oncoming-default,WDRO-inject-K1,4279081944,1,0.787208,0.9501
Oncoming-default,WDRO-inject-K1,4279081945,0,1.467755,0.9611
Oncoming-default,WDRO-inject-K1,4279081946,0,1.003441,0.9501
Oncoming-default,WDRO-inject-K1,4279081947,0,1.015393,0.9611
Oncoming-default,WDRO-inject-K1,4279081948,0,1.018896,0.9501
Oncoming-default,WDRO-inject-K1,4279081949,1,0.701299,0.9611
Oncoming-default,WDRO-inject-K1,4279081950,0,1.088096,0.9556
Oncoming-default,WDRO-inject-K1,4279081951,0,1.043709,0.9611
Oncoming-default,WDRO-inject-K1,4279081952,0,1.131466,0.9556
Oncoming-default,WDRO-inject-K1,4279081953,0,1.096693,0.9611
Oncoming-default,WDRO-inject-K1,4279081954,0,1.113735,0.9501
Oncoming-default,WDRO-inject-K1,4279081955,0,1.057231,0.9556
Oncoming-default,WDRO-inject-K1,4279081956,0,1.312846,0.9501
Oncoming-default,WDRO-inject-K1,4279081957,0,1.279540,0.9611
Oncoming-default,WDRO-inject-K1,4279081958,0,1.102888,0.9611
Oncoming-default,WDRO-inject-K1,4279081959,0,1.412831,0.9611
Oncoming-default,WDRO-inject-K1,4279081960,0,1.474870,0.9611
Oncoming-default,WDRO-inject-K1,4279081961,0,1.195667,0.9501
Oncoming-default,WDRO-inject-K1,4279081962,1,0.296788,0.9611
Oncoming-default,WDRO-inject-K1,4279081963,1,0.800606,0.9556
Oncoming-default,WDRO-inject-K1,4279081964,0,1.285530,0.9611
Oncoming-default,WDRO-inject-K1,4279081965,0,1.043180,0.9556
Oncoming-default,WDRO-inject-K1,4279081966,0,1.160741,0.9556
Oncoming-default,WDRO-inject-K1,4279081967,0,1.138709,0.9501
Oncoming-default,WDRO-inject-K1,4279081968,0,1.177974,0.9611
Oncoming-default,WDRO-inject-K1,4279081969,0,1.160119,0.9611
Oncoming-default,WDRO-inject-K1,4279081970,0,1.009338,0.9611
Oncoming-default,WDRO-inject-K1,4279081971,0,1.043597,0.9611
Oncoming-default,WDRO-inject-K1,4279081972,0,1.079489,0.9611
Oncoming-default,WDRO-inject-K1,4279081973,0,0.927012,0.9556
Oncoming-default,WDRO-inject-K1,4279081974,1,0.749572,0.9611
Oncoming-default,WDRO-inject-K1,4279081975,1,0.699117,0.9611
Oncoming-default,WDRO-inject-K1,4279081976,0,1.198869,0.9501
Oncoming-default,WDRO-inject-K1,4279081977,0,1.236763,0.9501
Oncoming-default,WDRO-inject-K1,4279081978,0,1.123543,0.9556
Oncoming-default,WDRO-inject-K1,4279081979,0,1.021010,0.9501
Oncoming-default,WDRO-inject-K1,4279081980,0,1.395060,0.9556
Oncoming-default,WDRO-inject-K1,4279081981,0,1.097626,0.9611
Oncoming-default,WDRO-inject-K1,4279081982,1,0.799711,0.9556
Oncoming-default,WDRO-inject-K1,4279081983,0,1.088470,0.9501
Oncoming-default,WDRO-inject-K1,4279081984,0,1.147018,0.9556
Oncoming-default,WDRO-inject-K1,4279081985,0,1.103800,0.9556
Oncoming-default,WDRO-inject-K1,4279081986,0,1.018599,0.9611
Oncoming-default,WDRO-inject-K1,4279081987,0,0.967410,0.9611
Oncoming-default,WDRO-inject-K1,4279081988,1,0.581093,0.9556
Oncoming-default,WDRO-inject-K1,4279081989,1,0.487850,0.9501
Oncoming-default,WDRO-inject-K1,4279081990,0,0.960804,0.9611
Oncoming-default,WDRO-inject-K1,4279081991,0,1.120223,0.9611
Oncoming-default,WDRO-inject-K1,4279081992,1,0.274831,0.9556
Oncoming-default,WDRO-inject-K1,4279081993,0,0.988292,0.9501
Oncoming-default,WDRO-inject-K1,4279081994,0,1.290127,0.9611
Oncoming-default,WDRO-inject-K1,4279081995,1,0.561204,0.9556
Oncoming-default,WDRO-inject-K1,4279081996,0,1.069336,0.9611
Oncoming-default,WDRO-inject-K1,4279081997,0,0.980582,0.9556
Oncoming-default,WDRO-inject-K1,4279081998,0,1.238414,0.9611
Oncoming-default,WDRO-inject-K1,4279081999,0,1.225781,0.9501
Oncoming-default,WDRO-inject-K1,4279082000,0,1.092272,0.9556
Oncoming-default,WDRO-inject-K1,4279082001,0,1.006315,0.9501
Oncoming-default,WDRO-inject-K1,4279082002,0,0.997920,0.9611
Oncoming-default,WDRO-inject-K1,4279082003,0,1.108705,0.9501
Oncoming-default,WDRO-inject-K1,4279082004,0,1.119798,0.9501
Oncoming-default,WDRO-inject-K1,4279082005,0,0.903574,0.9556
Oncoming-default,WDRO-inject-K1,4279082006,0,1.176391,0.9501
Oncoming-default,WDRO-inject-K1,4279082007,0,1.027398,0.9611
Oncoming-default,WDRO-inject-K1,4279082008,0,1.230426,0.9501
Oncoming-default,WDRO-inject-K1,4279082009,0,0.956816,0.9556
Oncoming-default,WDRO-inject-K1,4279082010,0,1.105040,0.9556
Oncoming-default,WDRO-inject-K1,4279082011,0,1.041625,0.9611
Oncoming-default,WDRO-inject-K1,4279082012,0,1.106269,0.9556
Oncoming-default,WDRO-inject-K1,4279082013,0,0.997729,0.9611
Oncoming-default,WDRO-inject-K1,4279082014,0,1.129903,0.9611
Oncoming-default,WDRO-inject-K1,4279082015,0,1.155266,0.9556
Oncoming-default,WDRO-inject-K1,4279082016,1,0.822351,0.9611
Oncoming-default,WDRO-inject-K1,4279082017,0,1.369613,0.9556
Oncoming-default,WDRO-inject-K1,4279082018,0,1.119401,0.9501
Oncoming-default,WDRO-inject-K1,4279082019,0,0.874167,0.9501
Oncoming-default,WDRO-inject-K1,4279082020,0,1.135106,0.9611
Oncoming-default,WDRO-inject-K1,4279082021,1,0.792641,0.9611
Oncoming-default,WDRO-inject-K1,4279082022,0,0.988537,0.9611
Oncoming-default,WDRO-inject-K1,4279082023,0,1.059011,0.9556
Oncoming-default,WDRO-inject-K1,4279082024,0,1.276203,0.9501
Oncoming-default,WDRO-inject-K1,4279082025,1,0.844109,0.9556
Oncoming-default,WDRO-inject-K1,4279082026,0,0.981213,0.9611
Oncoming-default,WDRO-inject-K1,4279082027,0,1.080151,0.9611
Oncoming-default,WDRO-inject-K1,4279082028,1,0.739100,0.9501
Oncoming-default,WDRO-inject-K1,4279082029,0,1.071418,0.9611
Oncoming-default,WDRO-inject-K1,4279082030,0,1.325431,0.9501
Oncoming-default,WDRO-inject-K1,4279082031,0,0.967417,0.9611
Oncoming-default,WDRO-inject-K1,4279082032,0,1.139075,0.9556
Oncoming-default,WDRO-inject-K1,4279082033,0,1.383002,0.9556
Oncoming-default,WDRO-inject-K1,4279082034,0,1.141764,0.9611
Oncoming-default,WDRO-inject-K1,4279082035,0,0.960384,0.9556
Oncoming-default,WDRO-inject-K1,4279082036,1,0.784564,0.9611
Oncoming-default,WDRO-inject-K1,4279082037,0,1.034587,0.9501
Oncoming-default,WDRO-inject-K1,4279082038,1,0.636195,0.9611
Oncoming-default,WDRO-inject-K1,4279082039,0,1.038695,0.9611
Oncoming-default,WDRO-inject-K1,4279082040,0,1.284492,0.9611
Oncoming-default,WDRO-inject-K1,4279082041,0,1.272807,0.9611
Oncoming-default,WDRO-inject-K1,4279082042,0,1.030660,0.9611
Oncoming-default,WDRO-inject-K1,4279082043,1,0.552299,0.9611
Oncoming-default,WDRO-inject-K1,4279082044,1,0.638937,0.9556
Oncoming-default,WDRO-inject-K1,4279082045,0,1.129748,0.9556
Oncoming-default,WDRO-inject-K1,4279082046,1,0.796979,0.9556
Oncoming-default,WDRO-inject-K1,4279082047,0,1.199058,0.9556
Oncoming-default,WDRO-inject-K1,4279082048,0,1.113050,0.9556
Oncoming-default,WDRO-inject-K1,4279082049,0,1.399557,0.9611
Oncoming-default,WDRO-inject-K1,4279082050,0,1.133923,0.9556
Oncoming-default,WDRO-inject-K1,4279082051,0,1.061075,0.9611
Oncoming-default,WDRO-inject-K1,4279082052,0,1.129340,0.9501
Oncoming-default,WDRO-inject-K1,4279082053,0,1.122302,0.9556
Oncoming-default,WDRO-inject-K1,4279082054,0,1.024776,0.9501
Oncoming-default,WDRO-inject-K1,4279082055,1,0.192890,0.9556
Oncoming-default,WDRO-inject-K1,4279082056,0,1.167303,0.9556
Oncoming-default,WDRO-inject-K1,4279082057,0,1.087019,0.9611
Oncoming-default,WDRO-inject-K1,4279082058,0,1.266610,0.9611
Oncoming-default,WDRO-inject-K1,4279082059,0,1.280467,0.9611
Oncoming-default,WDRO-inject-K1,4279082060,0,0.937235,0.9501
Oncoming-default,WDRO-inject-K1,4279082061,0,1.294551,0.9611
Oncoming-default,WDRO-inject-K1,4279082062,0,1.269138,0.9501
Oncoming-default,WDRO-inject-K1,4279082063,0,1.027413,0.9556
Oncoming-default,WDRO-inject-K1,4279082064,0,1.111773,0.9501
Oncoming-default,WDRO-inject-K1,4279082065,0,1.232167,0.9611
Oncoming-default,WDRO-inject-K1,4279082066,0,1.156528,0.9556
Oncoming-default,WDRO-inject-K1,4279082067,0,1.130967,0.9501
Oncoming-default,WDRO-inject-K1,4279082068,0,1.086621,0.9611
Oncoming-default,WDRO-inject-K1,4279082069,0,1.194015,0.9501
Oncoming-default,WDRO-inject-K1,4279082070,0,1.160965,0.9556
Oncoming-default,WDRO-inject-K1,4279082071,0,1.452952,0.9611
Oncoming-default,WDRO-inject-K1,4279082072,1,0.757221,0.9611
Oncoming-default,WDRO-inject-K1,4279082073,1,0.469067,0.9556
Oncoming-default,WDRO-inject-K1,4279082074,0,1.034441,0.9611
Oncoming-default,WDRO-inject-K1,4279082075,0,1.363775,0.9556
Oncoming-default,WDRO-inject-K1,4279082076,0,1.074165,0.9501
Oncoming-default,WDRO-inject-K1,4279082077,0,1.065223,0.9556
Oncoming-default,WDRO-inject-K1,4279082078,0,1.112157,0.9556
Oncoming-default,WDRO-inject-K1,4279082079,0,1.083529,0.9501
Oncoming-default,WDRO-inject-K1,4279082080,0,1.094765,0.9501
Oncoming-default,WDRO-inject-K1,4279082081,1,0.737111,0.9611
Oncoming-default,WDRO-inject-K1,4279082082,0,1.097504,0.9611
Oncoming-default,WDRO-inject-K1,4279082083,0,1.127640,0.9611
Oncoming-default,WDRO-inject-K1,4279082084,0,0.945467,0.9501
Oncoming-default,WDRO-inject-K1,4279082085,0,1.320462,0.9611
Oncoming-default,WDRO-inject-K1,4279082086,0,1.050457,0.9611
Oncoming-default,WDRO-inject-K1,4279082087,0,1.136351,0.9611
Oncoming-default,WDRO-inject-K1,4279082088,0,1.280205,0.9611
Oncoming-default,WDRO-inject-K1,4279082089,0,1.240387,0.9556
Oncoming-default,WDRO-inject-K1,4279082090,0,1.527962,0.9556
Oncoming-default,WDRO-inject-K1,4279082091,0,0.957925,0.9611
Oncoming-default,WDRO-inject-K1,4279082092,0,0.952614,0.9501
Oncoming-default,WDRO-inject-K1,4279082093,0,1.080449,0.9556
Oncoming-default,WDRO-inject-K1,4279082094,0,1.244112,0.9556
Oncoming-default,WDRO-inject-K1,4279082095,0,1.165736,0.9611
Oncoming-default,WDRO-inject-K1,4279082096,1,0.716476,0.9611
Oncoming-default,WDRO-inject-K1,4279082097,1,0.650221,0.9611
Oncoming-default,WDRO-inject-K1,4279082098,0,1.147419,0.9611
Oncoming-default,WDRO-inject-K1,4279082099,0,1.045106,0.9611
Oncoming-default,WDRO-inject-K1,4279082100,0,1.368965,0.9611
Oncoming-default,WDRO-inject-K1,4279082101,0,1.294217,0.9611
Oncoming-default,WDRO-inject-K1,4279082102,0,1.013554,0.9501
Oncoming-default,WDRO-inject-K1,4279082103,0,1.010078,0.9556
Oncoming-default,WDRO-inject-K1,4279082104,0,1.148666,0.9556
Oncoming-default,WDRO-inject-K1,4279082105,0,1.155119,0.9611
Oncoming-default,WDRO-inject-K1,4279082106,0,1.114817,0.9501
Oncoming-default,WDRO-inject-K1,4279082107,0,1.063034,0.9611
Oncoming-default,WDRO-inject-K1,4279082108,0,1.157623,0.9611
Oncoming-default,WDRO-inject-K1,4279082109,0,1.240126,0.9556
Oncoming-default,WDRO-inject-K1,4279082110,1,0.389487,0.9501
Oncoming-default,WDRO-inject-K1,4279082111,0,1.293312,0.9611
Oncoming-default,WDRO-inject-K1,4279082112,0,1.115732,0.9611
Oncoming-default,WDRO-inject-K1,4279082113,1,0.443123,0.9501
Oncoming-default,WDRO-inject-K1,4279082114,1,0.608430,0.9556
Oncoming-default,WDRO-inject-K1,4279082115,0,1.093462,0.9556
Oncoming-default,WDRO-inject-K1,4279082116,1,0.365371,0.9611
Oncoming-default,WDRO-inject-K1,4279082117,0,1.415892,0.9611
Oncoming-default,WDRO-inject-K1,4279082118,0,1.053055,0.9611
Oncoming-default,WDRO-inject-K1,4279082119,0,1.260905,0.9611
Oncoming-default,WDRO-inject-K1,4279082120,0,1.073213,0.9611
Oncoming-default,WDRO-inject-K1,4279082121,0,1.254341,0.9501
Oncoming-default,WDRO-inject-K1,4279082122,0,1.207623,0.9611
Oncoming-default,WDRO-inject-K1,4279082123,1,0.808117,0.9611
Oncoming-default,WDRO-inject-K1,4279082124,0,0.911373,0.9501
Oncoming-default,WDRO-inject-K1,4279082125,0,1.011319,0.9556
Oncoming-default,WDRO-inject-K1,4279082126,0,0.954231,0.9501
Oncoming-default,WDRO-inject-K1,4279082127,0,1.164239,0.9611
Oncoming-default,WDRO-inject-K1,4279082128,0,0.998799,0.9501
Oncoming-default,WDRO-inject-K1,4279082129,0,1.069961,0.9556
Oncoming-default,WDRO-inject-K1,4279082130,0,0.872832,0.9556
Oncoming-default,WDRO-inject-K1,4279082131,0,1.303628,0.9501
Oncoming-default,WDRO-inject-K1,4279082132,0,1.055820,0.9611
Oncoming-default,WDRO-inject-K1,4279082133,1,0.426721,0.9556
Oncoming-default,WDRO-inject-K1,4279082134,0,1.435166,0.9611
Oncoming-default,WDRO-inject-K1,4279082135,0,0.982933,0.9501
Oncoming-default,WDRO-inject-K1,4279082136,1,0.602000,0.9556
Oncoming-default,WDRO-inject-K1,4279082137,0,1.246647,0.9501
Oncoming-default,WDRO-inject-K1,4279082138,0,1.186155,0.9611
Oncoming-default,WDRO-inject-K1,4279082139,0,1.003663,0.9501
Oncoming-default,WDRO-inject-K1,4279082140,0,1.150524,0.9501
Oncoming-default,WDRO-inject-K1,4279082141,0,0.995220,0.9556
Oncoming-default,WDRO-inject-K1,4279082142,0,1.121234,0.9501
Oncoming-default,WDRO-inject-K1,4279082143,0,1.175028,0.9556
Oncoming-default,WDRO-inject-K1,4279082144,0,1.072378,0.9501
Oncoming-default,WDRO-inject-K1,4279082145,0,1.424361,0.9556
Oncoming-default,WDRO-inject-K1,4279082146,0,1.098375,0.9556
Oncoming-default,WDRO-inject-K1,4279082147,0,1.218436,0.9611
Oncoming-default,WDRO-inject-K1,4279082148,0,1.107917,0.9611
Oncoming-default,WDRO-inject-K1,4279082149,0,1.047217,0.9611
Oncoming-default,WDRO-inject-K1,4279082150,0,1.198930,0.9556
Oncoming-default,WDRO-inject-K1,4279082151,0,1.048068,0.9501
Oncoming-default,WDRO-inject-K1,4279082152,0,0.993087,0.9611
Oncoming-default,WDRO-inject-K1,4279082153,0,0.984258,0.9611
Oncoming-default,WDRO-inject-K1,4279082154,1,0.444657,0.9611
Oncoming-default,WDRO-inject-K1,4279082155,0,1.037937,0.9611
Oncoming-default,WDRO-inject-K1,4279082156,0,1.259126,0.9611
Oncoming-default,WDRO-inject-K1,4279082157,0,1.204295,0.9666
Oncoming-default,WDRO-inject-K1,4279082158,0,1.186700,0.9611
Oncoming-default,WDRO-inject-K1,4279082159,1,0.479064,0.9556
Oncoming-default,WDRO-inject-K1,4279082160,0,1.098637,0.9556
Oncoming-default,WDRO-inject-K1,4279082161,0,1.152767,0.9501
Oncoming-default,WDRO-inject-K1,4279082162,0,1.213086,0.9611
Oncoming-default,WDRO-inject-K1,4279082163,0,0.996404,0.9611
Oncoming-default,WDRO-inject-K1,4279082164,0,1.384216,0.9501
Oncoming-default,WDRO-inject-K1,4279082165,0,0.968382,0.9556
Oncoming-default,WDRO-inject-K1,4279082166,0,1.054672,0.9611
Oncoming-default,WDRO-inject-K1,4279082167,1,0.449694,0.9501
Oncoming-default,WDRO-inject-K1,4279082168,0,1.059946,0.9556
Oncoming-default,WDRO-inject-K1,4279082169,0,1.242885,0.9611
Oncoming-default,WDRO-inject-K1,4279082170,0,1.254324,0.9501
Oncoming-default,WDRO-inject-K1,4279082171,0,1.034915,0.9611
Oncoming-default,WDRO-inject-K1,4279082172,0,1.216145,0.9501
Oncoming-default,WDRO-inject-K1,4279082173,0,1.209342,0.9501
Oncoming-default,WDRO-inject-K1,4279082174,0,1.082266,0.9611
Oncoming-default,WDRO-inject-K1,4279082175,0,1.174995,0.9501
Oncoming-default,WDRO-inject-K1,4279082176,0,0.987995,0.9611
Oncoming-default,WDRO-inject-K1,4279082177,0,1.048292,0.9611
Oncoming-default,WDRO-inject-K1,4279082178,0,0.965034,0.9501
Oncoming-default,WDRO-inject-K1,4279082179,1,0.496257,0.9556
Oncoming-default,WDRO-inject-K1,4279082180,0,1.132485,0.9611
Oncoming-default,WDRO-inject-K1,4279082181,0,1.105457,0.9556
Oncoming-default,WDRO-inject-K1,4279082182,0,1.396433,0.9556
Oncoming-default,WDRO-inject-K1,4279082183,1,0.663889,0.9556
Oncoming-default,WDRO-inject-K1,4279082184,0,1.075196,0.9611
Oncoming-default,WDRO-inject-K1,4279082185,0,1.105911,0.9611
Oncoming-default,WDRO-inject-K1,4279082186,0,1.305014,0.9611
Oncoming-default,WDRO-inject-K1,4279082187,1,0.499478,0.9501
Oncoming-default,WDRO-inject-K1,4279082188,0,1.168923,0.9611
Oncoming-default,WDRO-inject-K1,4279082189,0,1.190906,0.9611
Oncoming-default,WDRO-inject-K1,4279082190,0,1.353555,0.9556
Oncoming-default,WDRO-inject-K1,4279082191,0,1.081717,0.9501
Oncoming-default,WDRO-inject-K1,4279082192,0,1.191810,0.9501
Oncoming-default,WDRO-inject-K1,4279082193,0,1.438071,0.9611
Oncoming-default,WDRO-inject-K1,4279082194,0,1.093611,0.9611
Oncoming-default,WDRO-inject-K1,4279082195,0,1.035798,0.9556
Oncoming-default,WDRO-inject-K1,4279082196,0,1.308315,0.9556
Oncoming-default,WDRO-inject-K1,4279082197,0,1.104613,0.9611
Oncoming-default,WDRO-inject-K1,4279082198,0,1.089714,0.9611
Oncoming-default,WDRO-inject-K1,4279082199,0,1.192976,0.9611
Oncoming-default,WDRO-inject-K1,4279082200,0,1.049278,0.9611
Oncoming-default,WDRO-inject-K1,4279082201,1,0.271298,0.9556
Oncoming-default,WDRO-inject-K1,4279082202,0,1.191323,0.9501
Oncoming-default,WDRO-inject-K1,4279082203,0,1.602764,0.9556
Oncoming-default,WDRO-inject-K1,4279082204,0,0.977733,0.9611
Oncoming-default,WDRO-inject-K1,4279082205,0,1.292527,0.9556
Oncoming-default,WDRO-inject-K1,4279082206,0,1.113623,0.9611
Oncoming-default,WDRO-inject-K1,4279082207,0,1.050103,0.9501
Oncoming-default,WDRO-inject-K1,4279082208,0,1.104669,0.9556
Oncoming-default,WDRO-inject-K1,4279082209,0,0.988965,0.9556
Oncoming-default,WDRO-inject-K1,4279082210,0,1.121842,0.9501
Oncoming-default,WDRO-inject-K1,4279082211,0,1.218887,0.9611
Oncoming-default,WDRO-inject-K1,4279082212,0,0.982606,0.9611
Oncoming-default,WDRO-inject-K1,4279082213,0,1.358766,0.9611
Oncoming-default,WDRO-inject-K1,4279082214,0,1.303808,0.9611
Oncoming-default,WDRO-inject-K1,4279082215,0,0.997071,0.9501
Oncoming-default,WDRO-inject-K1,4279082216,0,1.104156,0.9611
Oncoming-default,WDRO-inject-K1,4279082217,0,0.975555,0.9611
Oncoming-default,WDRO-inject-K1,4279082218,0,1.080829,0.9611
Oncoming-default,WDRO-inject-K1,4279082219,0,1.055815,0.9611
Oncoming-default,WDRO-inject-K1,4279082220,0,0.958101,0.9556
Oncoming-default,WDRO-inject-K1,4279082221,0,0.981094,0.9556
Oncoming-default,WDRO-inject-K1,4279082222,0,0.960835,0.9501
Oncoming-default,WDRO-inject-K1,4279082223,0,1.286632,0.9611
Oncoming-default,WDRO-inject-K1,4279082224,0,1.377263,0.9556
Oncoming-default,WDRO-inject-K1,4279082225,0,0.995752,0.9501
Oncoming-default,WDRO-inject-K1,4279082226,0,1.248937,0.9501
Oncoming-default,WDRO-inject-K1,4279082227,1,0.549836,0.9611
Oncoming-default,WDRO-inject-K1,4279082228,0,1.133782,0.9501
Oncoming-default,WDRO-inject-K1,4279082229,1,0.610531,0.9501
Oncoming-default,WDRO-inject-K1,4279082230,0,1.306198,0.9611
Oncoming-default,WDRO-inject-K1,4279082231,0,1.152506,0.9611
Oncoming-default,WDRO-inject-K1,4279082232,1,0.440566,0.9556
Oncoming-default,WDRO-inject-K1,4279082233,0,1.110650,0.9611
Oncoming-default,WDRO-inject-K1,4279082234,0,1.346065,0.9611
Oncoming-default,WDRO-inject-K1,4279082235,0,1.000793,0.9611
Oncoming-default,WDRO-inject-K1,4279082236,0,1.037905,0.9611
Oncoming-default,WDRO-inject-K1,4279082237,0,0.983986,0.9611
Oncoming-default,WDRO-inject-K1,4279082238,1,0.833935,0.9556
Oncoming-default,WDRO-inject-K1,4279082239,0,1.005863,0.9501
Oncoming-default,WDRO-inject-K1,4279082240,1,0.589916,0.9501
Oncoming-default,WDRO-inject-K1,4279082241,0,0.975135,0.9556
Oncoming-default,WDRO-inject-K1,4279082242,0,1.187967,0.9501
Oncoming-default,WDRO-inject-K1,4279082243,1,0.234768,0.9556
Oncoming-default,WDRO-inject-K1,4279082244,1,0.580807,0.9611
Oncoming-default,WDRO-inject-K1,4279082245,0,1.111794,0.9556
Oncoming-default,WDRO-inject-K1,4279082246,0,0.980319,0.9556
Oncoming-default,WDRO-inject-K1,4279082247,0,1.227223,0.9501
Oncoming-default,WDRO-inject-K1,4279082248,1,0.511865,0.9611
Oncoming-default,WDRO-inject-K1,4279082249,0,1.144046,0.9611
Oncoming-default,WDRO-inject-K1,4279082250,0,1.008153,0.9556
Oncoming-default,WDRO-inject-K1,4279082251,0,1.047133,0.9611
Oncoming-default,WDRO-inject-K1,4279082252,0,1.163301,0.9611
Oncoming-default,WDRO-inject-K1,4279082253,1,0.485171,0.9611
Oncoming-default,WDRO-inject-K1,4279082254,0,1.039176,0.9611
Oncoming-default,WDRO-inject-K1,4279082255,1,0.778020,0.9611
Oncoming-default,WDRO-inject-K1,4279082256,0,1.079908,0.9611
Oncoming-default,WDRO-inject-K1,4279082257,0,1.220995,0.9611
Oncoming-default,WDRO-inject-K1,4279082258,0,1.115557,0.9611
Oncoming-default,WDRO-inject-K1,4279082259,0,1.115897,0.9556
Oncoming-default,WDRO-inject-K1,4279082260,0,1.180775,0.9501
Oncoming-default,WDRO-inject-K1,4279082261,0,1.086500,0.9556
Oncoming-default,WDRO-inject-K1,4279082262,0,1.277589,0.9556
Oncoming-default,WDRO-inject-K1,4279082263,0,1.033136,0.9556
Oncoming-default,WDRO-inject-K1,4279082264,0,1.223405,0.9611
Oncoming-default,WDRO-inject-K1,4279082265,1,0.620145,0.9611
Oncoming-default,WDRO-inject-K1,4279082266,0,1.057002,0.9556
Oncoming-default,WDRO-inject-K1,4279082267,1,0.376732,0.9556
Oncoming-default,WDRO-inject-K1,4279082268,0,1.151609,0.9556
Oncoming-default,WDRO-inject-K1,4279082269,0,1.150090,0.9501
Oncoming-default,WDRO-inject-K1,4279082270,0,0.990753,0.9556
Oncoming-default,WDRO-inject-K1,4279082271,0,0.956705,0.9556
Oncoming-default,WDRO-inject-K1,4279082272,0,1.088725,0.9611
Oncoming-default,WDRO-inject-K1,4279082273,0,1.146092,0.9611
Oncoming-default,WDRO-inject-K1,4279082274,0,1.266216,0.9501
Oncoming-default,WDRO-inject-K1,4279082275,0,1.273455,0.9611
Oncoming-default,WDRO-inject-K1,4279082276,0,1.219772,0.9501
Oncoming-default,WDRO-inject-K1,4279082277,0,1.042399,0.9556
Oncoming-default,WDRO-inject-K1,4279082278,0,1.104383,0.9556
Oncoming-default,WDRO-inject-K1,4279082279,0,1.211239,0.9556
Oncoming-default,WDRO-inject-K1,4279082280,0,1.160106,0.9556
Oncoming-default,WDRO-inject-K1,4279082281,0,1.228085,0.9501
