case,pair,profile,controller,seed,scenario_budget,step,attempt,obstacle_id,radius_observation_count,rho,min_vertex_distance,rho_over_min_vertex_distance,zero_min_vertex_distance,any_vertex_reachable,max_q,q_gt_0_9,q_near_one,q_exactly_one
sh_mpcc_dro_straight_o1_c1_m3_boost_15_s40,straight_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,5,0,0,6,0.006063416455217098,0.0054667212885745175,1.1091504642626793,0,1,0.8778335065129919,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_15_s40,straight_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,50,0,0,51,0.0022231641524531236,0.00442544104313181,0.5023599073596127,0,0,0.37142857142857144,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_15_s40,straight_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,51,0,0,52,0.002191008179484043,0.004342722518961121,0.5045241020852013,0,0,0.3644859813084112,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_15_s40,straight_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,52,0,0,53,0.0021726239849643733,0.004388423052754829,0.49508079755449064,0,0,0.3577981651376147,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_15_s40,straight_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,53,0,0,54,0.002153634486686437,0.004432476720465833,0.4858760964818107,0,0,0.35135135135135137,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_15_s40,straight_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,54,0,0,55,0.0021243514382166635,0.004354025805059419,0.4879051097373256,0,0,0.36283185840707965,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_15_s40,straight_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,55,0,0,56,0.002095749906316587,0.0042783036171453424,0.4898553477873448,0,0,0.3739130434782609,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_15_s40,straight_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,56,0,0,57,0.002085677321493258,0.004321980505924368,0.48257443980469356,0,0,0.36752136752136755,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_15_s40,straight_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,57,0,0,58,0.002074821512172183,0.004364189263988064,0.4754196911882274,0,0,0.36134453781512604,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_15_s40,straight_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,58,0,0,59,0.002059092950121381,0.004405002691206793,0.46744419798691944,0,0,0.35537190082644626,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_15_s40,straight_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,59,0,0,60,0.0020429111803952514,0.004444488852499614,0.4596504228481308,0,0,0.34959349593495936,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_15_s40,straight_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,6,0,0,7,0.005952434075629962,0.005215741385612168,1.14124409849959,0,1,0.8187414406854974,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_15_s40,straight_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,7,0,0,8,0.005741976278891795,0.004666715976600384,1.2304104873069046,0,1,0.7630796281467668,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_15_s40,straight_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,8,0,0,9,0.005494119627440356,0.004222266835971785,1.301225109846911,0,1,0.7123365530021109,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_15_s40,straight_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,9,0,0,10,0.005238256523103804,0.0038551131980611502,1.358781507567217,0,1,0.6666693574163294,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,0,0,0,1,0.011963274961003129,0.00483024894963133,2.4767408648608535,0,1,0.6,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,1,0,0,2,0.010964904464789899,0.0034501778211652352,3.1780693729828395,0,1,0.7142857142857143,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,10,0,0,11,0.008352005558356796,0.007238343088472276,1.1538559938749144,0,1,1.0,1,1,1
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,11,0,0,12,0.008030132347418678,0.006702169526363197,1.1981392466770493,0,1,1.0,1,1,1
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,12,0,0,13,0.007710710185508952,0.0062399509383382614,1.2357004504850102,0,1,0.9999999999999998,1,1,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,13,0,0,14,0.007623903466659147,0.007391738530383099,1.0314087051810281,0,1,1.0,1,1,1
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,14,0,0,15,0.007364579695322111,0.006943754377026615,1.0606048681226103,0,1,0.5757575757575758,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,15,0,0,16,0.0071109295571211055,0.006546968412625035,1.0861408073099208,0,1,1.0,1,1,1
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,16,0,0,17,0.006866278408642114,0.006193078228158762,1.1087020308289401,0,1,0.9999999999999999,1,1,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,17,0,0,18,0.006618001230604191,0.0064947471587189255,1.0189775011825983,0,1,1.0,1,1,1
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,18,0,0,19,0.006411246487134884,0.006177930224147284,1.0377660890496387,0,1,1.0,1,1,1
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,19,0,0,20,0.006212514185212089,0.0058905846323263665,1.0546515453014693,0,1,1.0,1,1,1
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,2,0,0,3,0.01225787900639368,0.005366943277368143,2.283959112831305,0,1,0.5555555555555556,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,20,0,0,21,0.006211200220348146,0.00669956569822452,0.9271049050230528,0,0,0.979729697511605,1,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,21,0,0,22,0.006039178802450947,0.006414477796172338,0.94149188669024,0,0,0.6170212765957447,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,22,0,0,23,0.006006979849699453,0.007136036196942218,0.8417810229540926,0,0,0.9531369133940979,1,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,23,0,0,24,0.0058568294413345375,0.006856191640199382,0.854239459555745,0,0,0.9585200531484208,1,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,24,0,0,25,0.005810031099179313,0.007506624356230922,0.773987190974417,0,0,0.5849056603773585,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,25,0,0,26,0.005677899824045613,0.007233656197822447,0.7849280735452752,0,0,0.9354261230096852,1,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,26,0,0,27,0.005549199227065481,0.006979843699653272,0.7950320187457981,0,0,0.9406190700890492,1,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,27,0,0,28,0.005424310912785311,0.00674323882847864,0.8044073553908373,0,0,0.6271186440677966,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,28,0,0,29,0.005392540432158595,0.007312072264103343,0.7374845648930229,0,0,0.6065573770491803,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,29,0,0,30,0.005280815372003717,0.007079942985877894,0.7458838838868009,0,0,0.6190476190476191,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,3,0,0,4,0.012332083864118512,0.0065867031131335435,1.872269578923176,0,1,0.9999999999999999,1,1,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,30,0,0,31,0.005243452792929433,0.007603411159082651,0.6896184729752342,0,0,0.8176369522646796,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,31,0,0,32,0.005142981699936369,0.0073764436617966365,0.6972169700925668,0,0,0.8149424451754491,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,32,0,0,33,0.005044896405415974,0.007162633700585102,0.7043353906264768,0,0,0.8245492953029826,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,33,0,0,34,0.004949322656391466,0.006960869370991042,0.7110207637306681,0,0,0.8333640716730943,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,34,0,0,35,0.004856354136935283,0.006770160621100901,0.7173174181125392,0,0,0.8414768501557411,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,35,0,0,36,0.004765956302145648,0.006589623004538444,0.7232517397221678,0,0,0.8489582594959035,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,36,0,0,37,0.004692777683470405,0.006732116494656564,0.6970731548087694,0,0,0.831119120791453,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,37,0,0,38,0.004609652308757657,0.00656168316567792,0.7025106504485441,0,0,0.6455696202531646,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,38,0,0,39,0.004599982925229357,0.006994546757019844,0.6576527522119625,0,0,0.8015183551716335,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,39,0,0,40,0.004531834043944904,0.007116982314057645,0.6367634264024389,0,0,0.5560107155439798,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,4,0,0,5,0.011791788980642544,0.00649775157580204,1.8147491240748215,0,1,1.0,1,1,1
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,40,0,0,41,0.004464158414692488,0.0072336561978228655,0.6171372114748941,0,0,0.5696835058601352,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,41,0,0,42,0.0043971957058222995,0.0073449657650931375,0.5986679647602879,0,0,0.5862068965517241,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,42,0,0,43,0.004331126676938946,0.007451272655182719,0.5812599910602437,0,0,0.5730337078651685,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,43,0,0,44,0.0042690665004163205,0.007287508421002878,0.5858060469765918,0,0,0.5824175824175825,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,44,0,0,45,0.004258183745864044,0.007648909500444173,0.55670468393132,0,0,0.5698924731182796,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,45,0,0,46,0.004197299156262587,0.007742103455678839,0.5421393785669274,0,0,0.5578947368421052,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,46,0,0,47,0.004137407255905384,0.007831454361212867,0.5283063738961276,0,0,0.5463917525773195,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,47,0,0,48,0.00408497312623937,0.007673243161996447,0.5323659162101322,0,0,0.5555555555555556,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,48,0,0,49,0.004073209601977284,0.007998380101660315,0.5092543177751407,0,0,0.5445544554455446,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,49,0,0,50,0.004056961846039148,0.00831089036405619,0.48815008601065446,0,0,0.5339805825242718,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,5,0,0,6,0.01048715143453137,0.006440331932841674,1.6283557344386925,0,1,1.0,1,1,1
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,50,0,0,51,0.004010120933564927,0.008152587690454866,0.4918832014846056,0,0,0.5428571428571428,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,51,0,0,52,0.003992597659668288,0.00845053294138184,0.4724669659728484,0,0,0.5327102803738317,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,52,0,0,53,0.003941600598861485,0.008517048343816397,0.46278950638142047,0,0,0.5229357798165137,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,53,0,0,54,0.003899391966603387,0.008363588013297183,0.4662343434903517,0,0,0.5315315315315315,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,54,0,0,55,0.0038575381511869304,0.008215559906867398,0.46954050544533293,0,0,0.5398230088495575,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,55,0,0,56,0.0038160886909614287,0.008072680604139012,0.47271642197820263,0,0,0.5478260869565217,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,56,0,0,57,0.003775084260533995,0.007934686063897231,0.47576983262269235,0,0,0.5555555555555556,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,57,0,0,58,0.003734557973635165,0.007801329995596144,0.4787078582425465,0,0,0.5630252100840336,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,58,0,0,59,0.003692923351475318,0.007871979456397758,0.4691225849775288,0,0,0.5537190082644629,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,59,0,0,60,0.0036518081421111764,0.007940331373758424,0.4599062646402695,0,0,0.5447154471544715,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,6,0,0,7,0.00992796511174338,0.007103307278869507,1.3976538986672442,0,1,1.0,1,1,1
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,7,0,0,8,0.009665997855187375,0.007626708867839001,1.2673878107433514,0,1,0.9999999999999999,1,1,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,8,0,0,9,0.009303922403443236,0.007467015831602327,1.246002769147301,0,1,1.0000000000000002,1,1,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,9,0,0,10,0.008660956611144653,0.0073503788363954775,1.1783007112857689,0,1,1.0,1,1,1
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,0,0,0,1,0.009433155837728502,0.004093376271073728,2.3044927250858627,0,1,0.6,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,1,0,0,2,0.006762195113193616,0.0058572013806155575,1.154509581243551,0,1,0.42857142857142855,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,10,0,0,11,0.004988309595733228,0.003546704142216275,1.4064634081984968,0,1,0.6257400957435436,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,11,0,0,12,0.004823337967714428,0.00429387270535954,1.1233071631802263,0,1,0.6684652953783343,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,12,0,0,13,0.004610653197616014,0.004469012629867045,1.0316939287220548,0,1,0.6696708225224713,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,13,0,0,14,0.004406551027978719,0.004621553854438095,0.9534782384385917,0,0,0.6616491457295,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,14,0,0,15,0.00426632439109577,0.004341459681441852,0.9826935418363417,0,0,0.6308525495572397,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,15,0,0,16,0.0041517860588924805,0.004872432256482349,0.8520972361121879,0,0,0.661427147647764,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,16,0,0,17,0.003994283824973902,0.004978430599954554,0.8023178680065088,0,0,0.6575436999403245,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,17,0,0,18,0.0038931989476606683,0.004723126466623553,0.824284290325984,0,0,0.6314334669076456,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,18,0,0,19,0.0038010594137786336,0.005157777846039509,0.7369567917116369,0,0,0.6565838302427711,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,19,0,0,20,0.00371491118383292,0.00491788120203766,0.7553885568227421,0,0,0.6326937705003357,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,2,0,0,3,0.007601663467509214,0.005303760093852179,1.4332592977424896,0,1,0.9463263374042141,1,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,20,0,0,21,0.003627823420258956,0.004699308704169337,0.7719908711339322,0,0,0.6102966802980708,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,21,0,0,22,0.0035411035467997547,0.0044993381210131035,0.7870276586375807,0,0,0.5892890683074473,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,22,0,0,23,0.0034419225080812676,0.004594606018552016,0.7491224479712811,0,0,0.5889213829859498,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,23,0,0,24,0.0033873245768854623,0.004949071654869595,0.6844363575848683,0,0,0.6109378508785903,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,24,0,0,25,0.003318544113442052,0.004762314233931176,0.6968343436469696,0,0,0.5471698113207547,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,25,0,0,26,0.003250153513587451,0.004589139170879074,0.7082272715135085,0,0,0.5636363636363636,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,26,0,0,27,0.0031716021782858075,0.0046678852213996366,0.6794516205638026,0,0,0.543859649122807,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,27,0,0,28,0.003095418798712592,0.0047412925566307565,0.652863910366301,0,0,0.5254237288135594,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,28,0,0,29,0.0030580785302680323,0.005032839677549419,0.6076248651252618,0,0,0.592858467657088,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,29,0,0,30,0.002987914653251423,0.004989467842746483,0.5988443552342262,0,0,0.5918461851947104,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,3,0,0,4,0.007494131427503018,0.004339440076788146,1.7269811991619501,0,1,0.8677566049821362,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,30,0,0,31,0.002940114088993516,0.0049333849777224124,0.59596283328184,0,0,0.5768728045347622,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,31,0,0,32,0.0028760030334796386,0.0048955713032008425,0.5874703595062007,0,0,0.7044563769596781,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,32,0,0,33,0.0028316487393790614,0.004845461257585292,0.5843919884709174,0,0,0.6897457987955475,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,33,0,0,34,0.0027873505543220315,0.004708969391174415,0.5919236934404595,0,0,0.5211267605633803,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,34,0,0,35,0.0027316958036623343,0.004767173013627702,0.5730221655168292,0,0,0.6874276000976643,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,35,0,0,36,0.002677676145238126,0.004737825116764396,0.5651698995311992,0,0,0.5493630040792029,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,36,0,0,37,0.0026252980885245187,0.004614764724121165,0.5688909934675987,0,0,0.7088614501339694,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,37,0,0,38,0.002589642261568095,0.004670932746566649,0.5544165163738659,0,0,0.6954239479011299,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,38,0,0,39,0.002554027322342898,0.004633793042440885,0.5511742322003974,0,0,0.5061728395061729,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,39,0,0,40,0.0025185952832152366,0.004522135378767875,0.5569482273884216,0,0,0.5180722891566265,0,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,4,0,0,5,0.006516226891093665,0.005769292333382371,1.1294672751091792,0,1,0.9009406336579223,1,0,0
sh_mpcc_dro_straight_o1_c1_m3_boost_30_s40,straight_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,40,0,0,41,0.0024834583275285807,0.004415732193385171,0.5624114458863325,0,0,0.5294117647058824,0,0,0
