budget,seed,scheme,draws,cut_in_count,represented,expected_inclusion
40,10361,nominal_split,40,0,0,0.34399366366366013
40,10361,wdro_single,40,1,1,0.70286550708998785
40,10361,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10362,nominal_single,40,0,0,0.34399366366366013
40,10362,nominal_split,40,0,0,0.34399366366366013
40,10362,wdro_single,40,0,0,0.70286550708998785
40,10362,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10363,nominal_single,40,0,0,0.34399366366366013
40,10363,nominal_split,40,0,0,0.34399366366366013
40,10363,wdro_single,40,1,1,0.70286550708998785
40,10363,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10364,nominal_single,40,0,0,0.34399366366366013
40,10364,nominal_split,40,0,0,0.34399366366366013
40,10364,wdro_single,40,2,1,0.70286550708998785
40,10364,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10365,nominal_single,40,0,0,0.34399366366366013
40,10365,nominal_split,40,0,0,0.34399366366366013
40,10365,wdro_single,40,1,1,0.70286550708998785
40,10365,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10366,nominal_single,40,0,0,0.34399366366366013
40,10366,nominal_split,40,0,0,0.34399366366366013
40,10366,wdro_single,40,1,1,0.70286550708998785
40,10366,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10367,nominal_single,40,0,0,0.34399366366366013
40,10367,nominal_split,40,0,0,0.34399366366366013
40,10367,wdro_single,40,2,1,0.70286550708998785
40,10367,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10368,nominal_single,40,0,0,0.34399366366366013
40,10368,nominal_split,40,0,0,0.34399366366366013
40,10368,wdro_single,40,3,1,0.70286550708998785
40,10368,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10369,nominal_single,40,0,0,0.34399366366366013
40,10369,nominal_split,40,0,0,0.34399366366366013
40,10369,wdro_single,40,2,1,0.70286550708998785
40,10369,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10370,nominal_single,40,0,0,0.34399366366366013
40,10370,nominal_split,40,0,0,0.34399366366366013
40,10370,wdro_single,40,1,1,0.70286550708998785
40,10370,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10371,nominal_single,40,0,0,0.34399366366366013
40,10371,nominal_split,40,0,0,0.34399366366366013
40,10371,wdro_single,40,1,1,0.70286550708998785
40,10371,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10372,nominal_single,40,0,0,0.34399366366366013
40,10372,nominal_split,40,0,0,0.34399366366366013
40,10372,wdro_single,40,2,1,0.70286550708998785
40,10372,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10373,nominal_single,40,1,1,0.34399366366366013
40,10373,nominal_split,40,1,1,0.34399366366366013
40,10373,wdro_single,40,1,1,0.70286550708998785
40,10373,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10374,nominal_single,40,0,0,0.34399366366366013
40,10374,nominal_split,40,0,0,0.34399366366366013
40,10374,wdro_single,40,0,0,0.70286550708998785
40,10374,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10375,nominal_single,40,0,0,0.34399366366366013
40,10375,nominal_split,40,0,0,0.34399366366366013
40,10375,wdro_single,40,0,0,0.70286550708998785
40,10375,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10376,nominal_single,40,0,0,0.34399366366366013
40,10376,nominal_split,40,0,0,0.34399366366366013
40,10376,wdro_single,40,0,0,0.70286550708998785
40,10376,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10377,nominal_single,40,0,0,0.34399366366366013
40,10377,nominal_split,40,0,0,0.34399366366366013
40,10377,wdro_single,40,2,1,0.70286550708998785
40,10377,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10378,nominal_single,40,1,1,0.34399366366366013
40,10378,nominal_split,40,1,1,0.34399366366366013
40,10378,wdro_single,40,1,1,0.70286550708998785
40,10378,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10379,nominal_single,40,0,0,0.34399366366366013
40,10379,nominal_split,40,0,0,0.34399366366366013
40,10379,wdro_single,40,1,1,0.70286550708998785
40,10379,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10380,nominal_single,40,0,0,0.34399366366366013
40,10380,nominal_split,40,0,0,0.34399366366366013
40,10380,wdro_single,40,1,1,0.70286550708998785
40,10380,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10381,nominal_single,40,0,0,0.34399366366366013
40,10381,nominal_split,40,0,0,0.34399366366366013
40,10381,wdro_single,40,1,1,0.70286550708998785
40,10381,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10382,nominal_single,40,1,1,0.34399366366366013
40,10382,nominal_split,40,1,1,0.34399366366366013
40,10382,wdro_single,40,1,1,0.70286550708998785
40,10382,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10383,nominal_single,40,2,1,0.34399366366366013
40,10383,nominal_split,40,2,1,0.34399366366366013
40,10383,wdro_single,40,2,1,0.70286550708998785
40,10383,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10384,nominal_single,40,0,0,0.34399366366366013
40,10384,nominal_split,40,0,0,0.34399366366366013
40,10384,wdro_single,40,0,0,0.70286550708998785
40,10384,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10385,nominal_single,40,1,1,0.34399366366366013
40,10385,nominal_split,40,1,1,0.34399366366366013
40,10385,wdro_single,40,2,1,0.70286550708998785
40,10385,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10386,nominal_single,40,0,0,0.34399366366366013
40,10386,nominal_split,40,0,0,0.34399366366366013
40,10386,wdro_single,40,1,1,0.70286550708998785
40,10386,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10387,nominal_single,40,0,0,0.34399366366366013
40,10387,nominal_split,40,0,0,0.34399366366366013
40,10387,wdro_single,40,1,1,0.70286550708998785
40,10387,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10388,nominal_single,40,1,1,0.34399366366366013
40,10388,nominal_split,40,1,1,0.34399366366366013
40,10388,wdro_single,40,1,1,0.70286550708998785
40,10388,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10389,nominal_single,40,1,1,0.34399366366366013
40,10389,nominal_split,40,1,1,0.34399366366366013
40,10389,wdro_single,40,1,1,0.70286550708998785
40,10389,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10390,nominal_single,40,1,1,0.34399366366366013
40,10390,nominal_split,40,1,1,0.34399366366366013
40,10390,wdro_single,40,1,1,0.70286550708998785
40,10390,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10391,nominal_single,40,0,0,0.34399366366366013
40,10391,nominal_split,40,0,0,0.34399366366366013
40,10391,wdro_single,40,0,0,0.70286550708998785
40,10391,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10392,nominal_single,40,0,0,0.34399366366366013
40,10392,nominal_split,40,0,0,0.34399366366366013
40,10392,wdro_single,40,0,0,0.70286550708998785
40,10392,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10393,nominal_single,40,0,0,0.34399366366366013
40,10393,nominal_split,40,0,0,0.34399366366366013
40,10393,wdro_single,40,1,1,0.70286550708998785
40,10393,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10394,nominal_single,40,0,0,0.34399366366366013
40,10394,nominal_split,40,0,0,0.34399366366366013
40,10394,wdro_single,40,1,1,0.70286550708998785
40,10394,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10395,nominal_single,40,0,0,0.34399366366366013
40,10395,nominal_split,40,0,0,0.34399366366366013
40,10395,wdro_single,40,1,1,0.70286550708998785
40,10395,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10396,nominal_single,40,0,0,0.34399366366366013
40,10396,nominal_split,40,0,0,0.34399366366366013
40,10396,wdro_single,40,1,1,0.70286550708998785
40,10396,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10397,nominal_single,40,2,1,0.34399366366366013
40,10397,nominal_split,40,2,1,0.34399366366366013
40,10397,wdro_single,40,2,1,0.70286550708998785
40,10397,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10398,nominal_single,40,0,0,0.34399366366366013
40,10398,nominal_split,40,0,0,0.34399366366366013
40,10398,wdro_single,40,0,0,0.70286550708998785
40,10398,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10399,nominal_single,40,1,1,0.34399366366366013
40,10399,nominal_split,40,1,1,0.34399366366366013
40,10399,wdro_single,40,3,1,0.70286550708998785
40,10399,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10400,nominal_single,40,0,0,0.34399366366366013
40,10400,nominal_split,40,0,0,0.34399366366366013
40,10400,wdro_single,40,1,1,0.70286550708998785
40,10400,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10401,nominal_single,40,0,0,0.34399366366366013
40,10401,nominal_split,40,0,0,0.34399366366366013
40,10401,wdro_single,40,0,0,0.70286550708998785
40,10401,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10402,nominal_single,40,0,0,0.34399366366366013
40,10402,nominal_split,40,0,0,0.34399366366366013
40,10402,wdro_single,40,1,1,0.70286550708998785
40,10402,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10403,nominal_single,40,0,0,0.34399366366366013
40,10403,nominal_split,40,0,0,0.34399366366366013
40,10403,wdro_single,40,1,1,0.70286550708998785
40,10403,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10404,nominal_single,40,0,0,0.34399366366366013
40,10404,nominal_split,40,0,0,0.34399366366366013
40,10404,wdro_single,40,1,1,0.70286550708998785
40,10404,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10405,nominal_single,40,0,0,0.34399366366366013
40,10405,nominal_split,40,0,0,0.34399366366366013
40,10405,wdro_single,40,1,1,0.70286550708998785
40,10405,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10406,nominal_single,40,0,0,0.34399366366366013
40,10406,nominal_split,40,0,0,0.34399366366366013
40,10406,wdro_single,40,0,0,0.70286550708998785
40,10406,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10407,nominal_single,40,0,0,0.34399366366366013
40,10407,nominal_split,40,0,0,0.34399366366366013
40,10407,wdro_single,40,0,0,0.70286550708998785
40,10407,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10408,nominal_single,40,0,0,0.34399366366366013
40,10408,nominal_split,40,0,0,0.34399366366366013
40,10408,wdro_single,40,0,0,0.70286550708998785
40,10408,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10409,nominal_single,40,1,1,0.34399366366366013
40,10409,nominal_split,40,1,1,0.34399366366366013
40,10409,wdro_single,40,2,1,0.70286550708998785
40,10409,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10410,nominal_single,40,1,1,0.34399366366366013
40,10410,nominal_split,40,1,1,0.34399366366366013
40,10410,wdro_single,40,2,1,0.70286550708998785
40,10410,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10411,nominal_single,40,0,0,0.34399366366366013
40,10411,nominal_split,40,0,0,0.34399366366366013
40,10411,wdro_single,40,1,1,0.70286550708998785
40,10411,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10412,nominal_single,40,0,0,0.34399366366366013
40,10412,nominal_split,40,0,0,0.34399366366366013
40,10412,wdro_single,40,1,1,0.70286550708998785
40,10412,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10413,nominal_single,40,0,0,0.34399366366366013
40,10413,nominal_split,40,0,0,0.34399366366366013
40,10413,wdro_single,40,2,1,0.70286550708998785
40,10413,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10414,nominal_single,40,0,0,0.34399366366366013
40,10414,nominal_split,40,0,0,0.34399366366366013
40,10414,wdro_single,40,0,0,0.70286550708998785
40,10414,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10415,nominal_single,40,0,0,0.34399366366366013
40,10415,nominal_split,40,0,0,0.34399366366366013
40,10415,wdro_single,40,0,0,0.70286550708998785
40,10415,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10416,nominal_single,40,0,0,0.34399366366366013
40,10416,nominal_split,40,0,0,0.34399366366366013
40,10416,wdro_single,40,0,0,0.70286550708998785
40,10416,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10417,nominal_single,40,0,0,0.34399366366366013
40,10417,nominal_split,40,0,0,0.34399366366366013
40,10417,wdro_single,40,0,0,0.70286550708998785
40,10417,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10418,nominal_single,40,0,0,0.34399366366366013
40,10418,nominal_split,40,0,0,0.34399366366366013
40,10418,wdro_single,40,1,1,0.70286550708998785
40,10418,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10419,nominal_single,40,0,0,0.34399366366366013
40,10419,nominal_split,40,0,0,0.34399366366366013
40,10419,wdro_single,40,0,0,0.70286550708998785
40,10419,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10420,nominal_single,40,0,0,0.34399366366366013
40,10420,nominal_split,40,0,0,0.34399366366366013
40,10420,wdro_single,40,1,1,0.70286550708998785
40,10420,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10421,nominal_single,40,0,0,0.34399366366366013
40,10421,nominal_split,40,0,0,0.34399366366366013
40,10421,wdro_single,40,2,1,0.70286550708998785
40,10421,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10422,nominal_single,40,0,0,0.34399366366366013
40,10422,nominal_split,40,0,0,0.34399366366366013
40,10422,wdro_single,40,1,1,0.70286550708998785
40,10422,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10423,nominal_single,40,1,1,0.34399366366366013
40,10423,nominal_split,40,1,1,0.34399366366366013
40,10423,wdro_single,40,3,1,0.70286550708998785
40,10423,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10424,nominal_single,40,0,0,0.34399366366366013
40,10424,nominal_split,40,0,0,0.34399366366366013
40,10424,wdro_single,40,1,1,0.70286550708998785
40,10424,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10425,nominal_single,40,0,0,0.34399366366366013
40,10425,nominal_split,40,0,0,0.34399366366366013
40,10425,wdro_single,40,0,0,0.70286550708998785
40,10425,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10426,nominal_single,40,1,1,0.34399366366366013
40,10426,nominal_split,40,1,1,0.34399366366366013
40,10426,wdro_single,40,2,1,0.70286550708998785
40,10426,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10427,nominal_single,40,1,1,0.34399366366366013
40,10427,nominal_split,40,1,1,0.34399366366366013
40,10427,wdro_single,40,2,1,0.70286550708998785
40,10427,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10428,nominal_single,40,1,1,0.34399366366366013
40,10428,nominal_split,40,1,1,0.34399366366366013
40,10428,wdro_single,40,1,1,0.70286550708998785
40,10428,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10429,nominal_single,40,0,0,0.34399366366366013
40,10429,nominal_split,40,0,0,0.34399366366366013
40,10429,wdro_single,40,0,0,0.70286550708998785
40,10429,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10430,nominal_single,40,0,0,0.34399366366366013
40,10430,nominal_split,40,0,0,0.34399366366366013
40,10430,wdro_single,40,1,1,0.70286550708998785
40,10430,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10431,nominal_single,40,1,1,0.34399366366366013
40,10431,nominal_split,40,1,1,0.34399366366366013
40,10431,wdro_single,40,2,1,0.70286550708998785
40,10431,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10432,nominal_single,40,1,1,0.34399366366366013
40,10432,nominal_split,40,1,1,0.34399366366366013
40,10432,wdro_single,40,2,1,0.70286550708998785
40,10432,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10433,nominal_single,40,0,0,0.34399366366366013
40,10433,nominal_split,40,0,0,0.34399366366366013
40,10433,wdro_single,40,0,0,0.70286550708998785
40,10433,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10434,nominal_single,40,0,0,0.34399366366366013
40,10434,nominal_split,40,0,0,0.34399366366366013
40,10434,wdro_single,40,0,0,0.70286550708998785
40,10434,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10435,nominal_single,40,0,0,0.34399366366366013
40,10435,nominal_split,40,0,0,0.34399366366366013
40,10435,wdro_single,40,2,1,0.70286550708998785
40,10435,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10436,nominal_single,40,0,0,0.34399366366366013
40,10436,nominal_split,40,0,0,0.34399366366366013
40,10436,wdro_single,40,2,1,0.70286550708998785
40,10436,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10437,nominal_single,40,1,1,0.34399366366366013
40,10437,nominal_split,40,1,1,0.34399366366366013
40,10437,wdro_single,40,1,1,0.70286550708998785
40,10437,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10438,nominal_single,40,0,0,0.34399366366366013
40,10438,nominal_split,40,0,0,0.34399366366366013
40,10438,wdro_single,40,3,1,0.70286550708998785
40,10438,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10439,nominal_single,40,0,0,0.34399366366366013
40,10439,nominal_split,40,0,0,0.34399366366366013
40,10439,wdro_single,40,0,0,0.70286550708998785
40,10439,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10440,nominal_single,40,0,0,0.34399366366366013
40,10440,nominal_split,40,0,0,0.34399366366366013
40,10440,wdro_single,40,1,1,0.70286550708998785
40,10440,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10441,nominal_single,40,0,0,0.34399366366366013
40,10441,nominal_split,40,0,0,0.34399366366366013
40,10441,wdro_single,40,1,1,0.70286550708998785
40,10441,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10442,nominal_single,40,1,1,0.34399366366366013
40,10442,nominal_split,40,1,1,0.34399366366366013
40,10442,wdro_single,40,2,1,0.70286550708998785
40,10442,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10443,nominal_single,40,0,0,0.34399366366366013
40,10443,nominal_split,40,0,0,0.34399366366366013
40,10443,wdro_single,40,1,1,0.70286550708998785
40,10443,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10444,nominal_single,40,2,1,0.34399366366366013
40,10444,nominal_split,40,2,1,0.34399366366366013
40,10444,wdro_single,40,5,1,0.70286550708998785
40,10444,wdro_nominal_split_unconditional,40,3,1,0.55850015844504175
40,10445,nominal_single,40,1,1,0.34399366366366013
40,10445,nominal_split,40,1,1,0.34399366366366013
40,10445,wdro_single,40,2,1,0.70286550708998785
40,10445,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10446,nominal_single,40,1,1,0.34399366366366013
40,10446,nominal_split,40,1,1,0.34399366366366013
40,10446,wdro_single,40,3,1,0.70286550708998785
40,10446,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10447,nominal_single,40,0,0,0.34399366366366013
40,10447,nominal_split,40,0,0,0.34399366366366013
40,10447,wdro_single,40,0,0,0.70286550708998785
40,10447,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10448,nominal_single,40,0,0,0.34399366366366013
40,10448,nominal_split,40,0,0,0.34399366366366013
40,10448,wdro_single,40,0,0,0.70286550708998785
40,10448,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10449,nominal_single,40,0,0,0.34399366366366013
40,10449,nominal_split,40,0,0,0.34399366366366013
40,10449,wdro_single,40,1,1,0.70286550708998785
40,10449,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10450,nominal_single,40,1,1,0.34399366366366013
40,10450,nominal_split,40,1,1,0.34399366366366013
40,10450,wdro_single,40,1,1,0.70286550708998785
40,10450,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10451,nominal_single,40,0,0,0.34399366366366013
40,10451,nominal_split,40,0,0,0.34399366366366013
40,10451,wdro_single,40,2,1,0.70286550708998785
40,10451,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10452,nominal_single,40,0,0,0.34399366366366013
40,10452,nominal_split,40,0,0,0.34399366366366013
40,10452,wdro_single,40,0,0,0.70286550708998785
40,10452,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10453,nominal_single,40,0,0,0.34399366366366013
40,10453,nominal_split,40,0,0,0.34399366366366013
40,10453,wdro_single,40,0,0,0.70286550708998785
40,10453,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10454,nominal_single,40,0,0,0.34399366366366013
40,10454,nominal_split,40,0,0,0.34399366366366013
40,10454,wdro_single,40,1,1,0.70286550708998785
40,10454,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10455,nominal_single,40,1,1,0.34399366366366013
40,10455,nominal_split,40,1,1,0.34399366366366013
40,10455,wdro_single,40,1,1,0.70286550708998785
40,10455,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10456,nominal_single,40,2,1,0.34399366366366013
40,10456,nominal_split,40,2,1,0.34399366366366013
40,10456,wdro_single,40,3,1,0.70286550708998785
40,10456,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10457,nominal_single,40,0,0,0.34399366366366013
40,10457,nominal_split,40,0,0,0.34399366366366013
40,10457,wdro_single,40,1,1,0.70286550708998785
40,10457,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10458,nominal_single,40,1,1,0.34399366366366013
40,10458,nominal_split,40,1,1,0.34399366366366013
40,10458,wdro_single,40,1,1,0.70286550708998785
40,10458,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10459,nominal_single,40,2,1,0.34399366366366013
40,10459,nominal_split,40,2,1,0.34399366366366013
40,10459,wdro_single,40,2,1,0.70286550708998785
40,10459,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10460,nominal_single,40,1,1,0.34399366366366013
40,10460,nominal_split,40,1,1,0.34399366366366013
40,10460,wdro_single,40,1,1,0.70286550708998785
40,10460,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10461,nominal_single,40,0,0,0.34399366366366013
40,10461,nominal_split,40,0,0,0.34399366366366013
40,10461,wdro_single,40,0,0,0.70286550708998785
40,10461,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10462,nominal_single,40,0,0,0.34399366366366013
40,10462,nominal_split,40,0,0,0.34399366366366013
40,10462,wdro_single,40,0,0,0.70286550708998785
40,10462,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10463,nominal_single,40,0,0,0.34399366366366013
40,10463,nominal_split,40,0,0,0.34399366366366013
40,10463,wdro_single,40,0,0,0.70286550708998785
40,10463,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10464,nominal_single,40,0,0,0.34399366366366013
40,10464,nominal_split,40,0,0,0.34399366366366013
40,10464,wdro_single,40,1,1,0.70286550708998785
40,10464,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10465,nominal_single,40,0,0,0.34399366366366013
40,10465,nominal_split,40,0,0,0.34399366366366013
40,10465,wdro_single,40,1,1,0.70286550708998785
40,10465,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10466,nominal_single,40,0,0,0.34399366366366013
40,10466,nominal_split,40,0,0,0.34399366366366013
40,10466,wdro_single,40,1,1,0.70286550708998785
40,10466,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10467,nominal_single,40,0,0,0.34399366366366013
40,10467,nominal_split,40,0,0,0.34399366366366013
40,10467,wdro_single,40,0,0,0.70286550708998785
40,10467,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10468,nominal_single,40,0,0,0.34399366366366013
40,10468,nominal_split,40,0,0,0.34399366366366013
40,10468,wdro_single,40,0,0,0.70286550708998785
40,10468,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10469,nominal_single,40,0,0,0.34399366366366013
40,10469,nominal_split,40,0,0,0.34399366366366013
40,10469,wdro_single,40,0,0,0.70286550708998785
40,10469,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10470,nominal_single,40,0,0,0.34399366366366013
40,10470,nominal_split,40,0,0,0.34399366366366013
40,10470,wdro_single,40,1,1,0.70286550708998785
40,10470,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10471,nominal_single,40,1,1,0.34399366366366013
40,10471,nominal_split,40,1,1,0.34399366366366013
40,10471,wdro_single,40,2,1,0.70286550708998785
40,10471,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10472,nominal_single,40,0,0,0.34399366366366013
40,10472,nominal_split,40,0,0,0.34399366366366013
40,10472,wdro_single,40,0,0,0.70286550708998785
40,10472,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10473,nominal_single,40,1,1,0.34399366366366013
40,10473,nominal_split,40,1,1,0.34399366366366013
40,10473,wdro_single,40,2,1,0.70286550708998785
40,10473,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10474,nominal_single,40,1,1,0.34399366366366013
40,10474,nominal_split,40,1,1,0.34399366366366013
40,10474,wdro_single,40,2,1,0.70286550708998785
40,10474,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10475,nominal_single,40,0,0,0.34399366366366013
40,10475,nominal_split,40,0,0,0.34399366366366013
40,10475,wdro_single,40,2,1,0.70286550708998785
40,10475,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10476,nominal_single,40,1,1,0.34399366366366013
40,10476,nominal_split,40,1,1,0.34399366366366013
40,10476,wdro_single,40,1,1,0.70286550708998785
40,10476,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10477,nominal_single,40,0,0,0.34399366366366013
40,10477,nominal_split,40,0,0,0.34399366366366013
40,10477,wdro_single,40,1,1,0.70286550708998785
40,10477,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10478,nominal_single,40,1,1,0.34399366366366013
40,10478,nominal_split,40,1,1,0.34399366366366013
40,10478,wdro_single,40,2,1,0.70286550708998785
40,10478,wdro_nominal_split_unconditional,40,1,1,0.55850015844504175
40,10479,nominal_single,40,0,0,0.34399366366366013
40,10479,nominal_split,40,0,0,0.34399366366366013
40,10479,wdro_single,40,0,0,0.70286550708998785
40,10479,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10480,nominal_single,40,0,0,0.34399366366366013
40,10480,nominal_split,40,0,0,0.34399366366366013
40,10480,wdro_single,40,0,0,0.70286550708998785
40,10480,wdro_nominal_split_unconditional,40,0,0,0.55850015844504175
40,10481,nominal_single,40,2,1,0.34399366366366013
40,10481,nominal_split,40,2,1,0.34399366366366013
40,10481,wdro_single,40,2,1,0.70286550708998785
40,10481,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10482,nominal_single,40,0,0,0.34399366366366013
40,10482,nominal_split,40,0,0,0.34399366366366013
40,10482,wdro_single,40,2,1,0.70286550708998785
40,10482,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10483,nominal_single,40,1,1,0.34399366366366013
40,10483,nominal_split,40,1,1,0.34399366366366013
40,10483,wdro_single,40,2,1,0.70286550708998785
40,10483,wdro_nominal_split_unconditional,40,2,1,0.55850015844504175
40,10484,nominal_single,40,1,1,0.34399366366366013
40,10484,nominal_split,40,1,1,0.34399366366366013
40,10484,wdro_single,40,3,1,0.70286550708998785
